NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
L65,3825617.037,461272.885,5065590.767,10.588,-22.050,0.000,35,34
L66,3825621.771,461260.085,5065588.371,-2.686,-26.023,0.000,37,36
L67,3825618.389,461246.798,5065592.111,-15.473,-19.821,0.000,39,38
L68,3825614.184,461239.426,5065595.934,-22.289,-13.482,0.000,41,40
L69,3825605.379,461235.937,5065602.858,-24.700,-2.000,0.000,43,42
L70,3825592.484,461236.003,5065612.531,-23.092,14.039,0.000,45,44
L71,3825581.901,461248.508,5065619.345,-9.411,25.337,0.000,47,46
L72,3825573.316,461257.767,5065624.952,0.809,34.634,0.000,49,48
L73,3825576.968,461271.653,5065620.955,14.158,28.006,0.000,51,50
L74,3825583.180,461283.573,5065615.215,25.249,18.487,0.000,53,52
L75,3825587.515,461289.158,5065611.457,30.276,12.255,0.000,55,54
L76,3825602.402,461291.562,5065600.065,30.882,-6.635,0.000,57,56
L77,3825616.573,461287.055,5065589.835,24.712,-23.597,0.000,59,58
L78,3825623.431,461277.808,5065585.523,14.711,-30.746,0.000,61,60
L79,3825623.560,461268.470,5065586.271,5.425,-29.506,0.000,63,62
L80,3825628.068,461254.696,5065584.132,-8.790,-33.052,0.000,65,64
L81,3825622.044,461237.707,5065590.189,-24.936,-23.007,0.000,67,66
L82,3825616.779,461231.987,5065594.658,-29.985,-15.597,0.000,69,68
L83,3825605.263,461225.870,5065603.855,-34.681,-0.346,0.000,71,70
L84,3825598.870,461228.292,5065608.434,-31.512,7.247,0.000,73,72
L85,3825583.372,461236.396,5065619.335,-21.612,25.322,0.000,75,74
L86,3825581.474,461242.783,5065620.182,-15.044,26.726,0.000,77,76
L87,3825576.811,461240.754,5065623.866,-16.500,32.834,0.000,79,78
L88,3825570.329,461279.397,5065625.239,22.640,35.108,0.000,81,80
L89,3825585.160,461296.077,5065612.599,37.427,14.148,0.000,83,82
L90,3825600.207,461302.114,5065600.759,41.620,-5.484,0.000,85,84
L91,3825612.594,461296.879,5065591.934,34.941,-20.117,0.000,87,86
L92,3825633.802,461259.131,5065579.427,-5.073,-40.854,0.000,89,88
L93,3825625.868,461239.682,5065587.140,-23.433,-28.063,0.000,91,90
L94,3825620.153,461225.393,5065592.722,-36.936,-18.807,0.000,93,92
L95,3825585.580,461227.656,5065618.468,-30.553,23.884,0.000,95,94
H0,3825650.249,461264.368,5065566.608,-1.841,-62.109,0.000,0,1
H1,3825653.644,461267.051,5065563.817,0.417,-66.737,0.000,2,3
H2,3825649.194,461257.305,5065568.039,-8.727,-59.737,0.000,4,5
H3,3825652.590,461259.987,5065565.247,-6.470,-64.366,0.000,6,7
H4,3825655.986,461262.671,5065562.455,-4.212,-68.995,0.000,8,9
H5,3825659.382,461265.354,5065559.664,-1.954,-73.624,0.000,10,11
H6,3825648.140,461250.241,5065569.468,-15.614,-57.366,0.000,12,13
H7,3825651.536,461252.924,5065566.677,-13.356,-61.995,0.000,14,15
H8,3825654.931,461255.608,5065563.885,-11.098,-66.624,0.000,16,17
H9,3825658.327,461258.290,5065561.094,-8.841,-71.253,0.000,18,19
H10,3825661.723,461260.974,5065558.303,-6.583,-75.881,0.000,20,21
H11,3825665.119,461263.656,5065555.511,-4.326,-80.510,0.000,22,23
H12,3825650.481,461245.862,5065568.106,-20.242,-59.624,0.000,24,25
H13,3825653.877,461248.544,5065565.315,-17.985,-64.253,0.000,26,27
H14,3825657.272,461251.227,5065562.524,-15.727,-68.881,0.000,28,29
H15,3825660.669,461253.910,5065559.732,-13.470,-73.510,0.000,30,31
H16,3825664.064,461256.593,5065556.941,-11.212,-78.139,0.000,32,33
H17,3825667.460,461259.277,5065554.149,-8.954,-82.768,0.000,34,35
H18,3825656.218,461244.164,5065563.954,-22.614,-66.510,0.000,36,37
H19,3825659.614,461246.847,5065561.162,-20.356,-71.139,0.000,38,39
H20,3825663.010,461249.531,5065558.370,-18.098,-75.768,0.000,40,41
H21,3825666.406,461252.213,5065555.579,-15.841,-80.397,0.000,42,43
H22,3825661.956,461242.467,5065559.800,-24.985,-73.397,0.000,44,45
H23,3825665.351,461245.150,5065557.009,-22.727,-78.025,0.000,46,47
H24,3825555.560,461219.331,5065641.754,-35.228,62.496,0.000,48,49
H25,3825558.955,461222.014,5065638.963,-32.970,57.868,0.000,50,51
H26,3825554.505,461212.268,5065643.184,-42.114,64.868,0.000,52,53
H27,3825557.901,461214.950,5065640.393,-39.857,60.239,0.000,54,55
H28,3825561.297,461217.634,5065637.601,-37.599,55.610,0.000,56,57
H29,3825564.693,461220.317,5065634.809,-35.341,50.981,0.000,58,59
H30,3825553.451,461205.204,5065644.614,-49.001,67.239,0.000,60,61
H31,3825556.847,461207.887,5065641.822,-46.743,62.610,0.000,62,63
H32,3825560.243,461210.571,5065639.031,-44.485,57.981,0.000,64,65
H33,3825563.639,461213.253,5065636.239,-42.228,53.352,0.000,66,67
H34,3825567.034,461215.937,5065633.448,-39.970,48.724,0.000,68,69
H35,3825570.430,461218.619,5065630.656,-37.713,44.095,0.000,70,71
H36,3825555.793,461200.825,5065643.252,-53.629,64.981,0.000,72,73
H37,3825559.189,461203.507,5065640.460,-51.372,60.352,0.000,74,75
H38,3825562.584,461206.190,5065637.669,-49.114,55.724,0.000,76,77
H39,3825565.980,461208.873,5065634.878,-46.857,51.095,0.000,78,79
H40,3825569.376,461211.556,5065632.086,-44.599,46.466,0.000,80,81
H41,3825572.772,461214.240,5065629.295,-42.341,41.837,0.000,82,83
H42,3825561.530,461199.127,5065639.099,-56.001,58.095,0.000,84,85
H43,3825564.926,461201.810,5065636.307,-53.743,53.466,0.000,86,87
H44,3825568.322,461204.494,5065633.516,-51.485,48.837,0.000,88,89
H45,3825571.718,461207.176,5065630.724,-49.228,44.208,0.000,90,91
H46,3825567.268,461197.430,5065634.946,-58.372,51.208,0.000,92,93
H47,3825570.663,461200.113,5065632.155,-56.114,46.580,0.000,94,95
CLBA,3825600.841,461260.269,5065604.065,0.000,0.000,0.000,-1,-1
CHBA0,3825573.530,461324.283,5065618.779,66.821,24.395,0.000,-1,-1
CHBA1,3825656.679,461242.425,5065563.765,-24.395,-66.822,0.000,-1,-1
CHBA,3825615.105,461283.354,5065591.272,21.213,-21.214,0.000,-1,-1
