NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
H41,3827457.139,460927.287,5064242.599,-65.427,-24.567,0.000,82,83
H42,3827447.292,460910.706,5064251.488,-80.711,-9.826,0.000,84,85
H43,3827450.425,460913.832,5064248.854,-77.982,-14.194,0.000,86,87
H44,3827453.557,460916.958,5064246.221,-75.253,-18.561,0.000,88,89
H45,3827456.690,460920.084,5064243.587,-72.524,-22.929,0.000,90,91
H46,3827453.109,460909.757,5064247.208,-82.349,-16.923,0.000,92,93
H47,3827456.241,460912.883,5064244.575,-79.620,-21.290,0.000,94,95
CLBA,3827429.858,460989.900,5064257.417,0.000,0.000,0.000,-1,-1
CHBA0,3827459.505,461048.404,5064229.876,54.538,-45.671,0.000,-1,-1
CHBA1,3827447.966,460921.509,5064250.006,-70.066,-12.284,0.000,-1,-1
CHBA,3827453.736,460984.957,5064239.941,-7.764,-28.978,0.000,-1,-1
