NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
L83,3826653.225,461256.825,5064814.615,-26.790,22.027,0.000,71,70
L84,3826649.356,461263.721,5064816.896,-19.481,25.808,0.000,73,72
L85,3826641.135,461282.072,5064821.408,-0.279,33.289,0.000,75,74
L86,3826642.916,461288.263,5064819.511,5.655,30.144,0.000,77,76
L87,3826638.134,461290.517,5064822.897,8.465,35.758,0.000,79,78
L88,3826652.918,461323.971,5064808.777,39.910,12.342,0.000,81,80
L89,3826673.418,461324.280,5064793.361,37.765,-13.220,0.000,83,82
L90,3826688.588,461316.632,5064782.665,28.357,-30.954,0.000,85,84
L91,3826695.802,461302.874,5064778.494,13.835,-37.870,0.000,87,86
L92,3826693.274,461258.270,5064784.423,-30.147,-28.036,0.000,89,88
L93,3826676.866,461250.408,5064797.449,-35.989,-6.436,0.000,91,90
L94,3826664.902,461244.541,5064806.960,-40.383,9.335,0.000,93,92
L95,3826638.385,461273.910,5064824.210,-8.053,37.935,0.000,95,94
H0,3826714.134,461278.012,5064766.981,-13.042,-56.959,0.000,0,1
H1,3826714.092,461283.143,5064766.549,-7.942,-57.676,0.000,2,3
H2,3826718.301,461272.655,5064764.337,-18.859,-61.342,0.000,4,5
H3,3826718.258,461277.786,5064763.905,-13.759,-62.059,0.000,6,7
H4,3826718.216,461282.918,5064763.473,-8.659,-62.776,0.000,8,9
H5,3826718.173,461288.050,5064763.041,-3.559,-63.492,0.000,10,11
H6,3826722.467,461267.298,5064761.694,-24.675,-65.725,0.000,12,13
H7,3826722.425,461272.430,5064761.262,-19.575,-66.442,0.000,14,15
H8,3826722.383,461277.561,5064760.829,-14.476,-67.159,0.000,16,17
H9,3826722.340,461282.693,5064760.398,-9.376,-67.875,0.000,18,19
H10,3826722.298,461287.825,5064759.966,-4.276,-68.592,0.000,20,21
H11,3826722.256,461292.956,5064759.533,0.824,-69.309,0.000,22,23
H12,3826726.592,461267.073,5064758.618,-25.392,-70.825,0.000,24,25
H13,3826726.550,461272.205,5064758.186,-20.292,-71.542,0.000,26,27
H14,3826726.508,461277.337,5064757.754,-15.192,-72.259,0.000,28,29
H15,3826726.465,461282.469,5064757.322,-10.092,-72.975,0.000,30,31
H16,3826726.423,461287.599,5064756.890,-4.993,-73.692,0.000,32,33
H17,3826726.381,461292.731,5064756.458,0.107,-74.409,0.000,34,35
H18,3826730.675,461271.980,5064755.110,-21.009,-76.642,0.000,36,37
H19,3826730.632,461277.112,5064754.679,-15.909,-77.358,0.000,38,39
H20,3826730.590,461282.243,5064754.246,-10.809,-78.075,0.000,40,41
H21,3826730.547,461287.375,5064753.814,-5.709,-78.792,0.000,42,43
H22,3826734.756,461276.886,5064751.603,-16.626,-82.458,0.000,44,45
H23,3826734.714,461282.018,5064751.171,-11.526,-83.175,0.000,46,47
H24,3826619.445,461232.975,5064842.126,-46.429,67.646,0.000,48,49
H25,3826619.403,461238.106,5064841.694,-41.329,66.929,0.000,50,51
H26,3826623.612,461227.618,5064839.483,-52.246,63.263,0.000,52,53
H27,3826623.570,461232.749,5064839.051,-47.146,62.546,0.000,54,55
H28,3826623.528,461237.881,5064838.618,-42.046,61.829,0.000,56,57
H29,3826623.485,461243.013,5064838.187,-36.946,61.113,0.000,58,59
H30,3826627.779,461222.261,5064836.839,-58.062,58.880,0.000,60,61
H31,3826627.737,461227.393,5064836.407,-52.962,58.163,0.000,62,63
H32,3826627.695,461232.524,5064835.975,-47.863,57.446,0.000,64,65
H33,3826627.652,461237.656,5064835.543,-42.763,56.730,0.000,66,67
H34,3826627.610,461242.788,5064835.111,-37.663,56.013,0.000,68,69
H35,3826627.567,461247.919,5064834.679,-32.563,55.296,0.000,70,71
H36,3826631.903,461222.036,5064833.764,-58.779,53.780,0.000,72,73
H37,3826631.861,461227.168,5064833.331,-53.679,53.063,0.000,74,75
H38,3826631.819,461232.300,5064832.899,-48.579,52.346,0.000,76,77
H39,3826631.776,461237.432,5064832.467,-43.479,51.630,0.000,78,79
H40,3826631.734,461242.562,5064832.035,-38.380,50.913,0.000,80,81
H41,3826631.692,461247.694,5064831.603,-33.280,50.196,0.000,82,83
H42,3826635.986,461226.943,5064830.256,-54.396,47.963,0.000,84,85
H43,3826635.943,461232.075,5064829.824,-49.296,47.247,0.000,86,87
H44,3826635.901,461237.206,5064829.392,-44.196,46.530,0.000,88,89
H45,3826635.859,461242.338,5064828.960,-39.096,45.813,0.000,90,91
H46,3826640.068,461231.849,5064826.748,-50.013,42.147,0.000,92,93
H47,3826640.026,461236.981,5064826.316,-44.913,41.430,0.000,94,95
CLBA,3826667.465,461285.525,5064801.332,0.000,0.000,0.000,-1,-1
CHBA0,3826637.817,461227.021,5064828.874,-54.537,45.672,0.000,-1,-1
CHBA1,3826649.357,461353.917,5064808.743,70.067,12.284,0.000,-1,-1
CHBA,3826643.587,461290.469,5064818.809,7.765,28.978,0.000,-1,-1
