NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
L47,3738437.296,1148185.463,5021742.605,-2.656,-13.122,0.000,94,95
L48,3738419.485,1148203.424,5021751.680,17.425,4.736,0.000,96,97
L49,3738441.654,1148192.221,5021737.851,3.569,-20.087,0.000,98,99
L50,3738415.499,1148213.650,5021752.302,28.118,7.289,0.000,100,101
L51,3738411.919,1148202.050,5021757.581,16.963,14.418,0.000,102,103
L52,3738442.270,1148168.986,5021742.674,-19.710,-15.442,0.000,104,105
L53,3738450.727,1148192.542,5021731.076,2.798,-31.389,0.000,106,107
L54,3738408.690,1148208.860,5021758.419,24.153,16.829,0.000,108,109
L55,3738424.065,1148194.785,5021750.260,8.246,1.080,0.000,110,111
L56,3738418.073,1148161.321,5021762.288,-24.454,16.282,0.000,112,113
L57,3738440.922,1148175.742,5021742.135,-12.801,-15.347,0.000,114,115
L58,3738431.020,1148167.376,5021751.350,-19.965,-1.147,0.000,116,117
L59,3738440.553,1148209.493,5021734.740,20.951,-22.745,0.000,118,119
L60,3738438.345,1148193.147,5021740.085,4.892,-16.208,0.000,120,121
L61,3738439.685,1148179.389,5021742.220,-9.010,-14.665,0.000,122,123
L62,3738413.016,1148177.919,5021762.253,-7.269,18.677,0.000,124,125
L63,3738421.723,1148184.045,5021754.430,-2.198,6.478,0.000,126,127
L64,3738424.263,1148201.872,5021748.504,15.300,-0.815,0.000,128,129
L65,3738426.331,1148179.385,5021752.085,-7.407,1.860,0.000,130,131
L66,3738434.140,1148206.441,5021740.171,18.675,-14.099,0.000,132,133
L67,3738433.205,1148199.219,5021742.502,11.575,-11.262,0.000,134,135
L68,3738436.392,1148165.493,5021747.810,-22.492,-7.356,0.000,136,137
L69,3738435.102,1148162.818,5021749.370,-25.008,-5.137,0.000,138,139
L70,3738429.052,1148183.099,5021749.232,-4.025,-2.371,0.000,140,141
L71,3738417.823,1148170.806,5021760.319,-14.951,14.385,0.000,142,143
L72,3738435.274,1148192.171,5021742.575,4.287,-12.181,0.000,144,145
L73,3738415.155,1148198.379,5021756.025,12.908,11.269,0.000,146,147
L74,3738426.841,1148202.972,5021746.350,16.089,-4.260,0.000,148,149
L75,3738411.169,1148210.333,5021756.254,25.326,13.419,0.000,150,151
L76,3738430.015,1148178.013,5021749.676,-9.220,-2.379,0.000,152,153
L77,3738439.528,1148188.139,5021740.348,-0.252,-16.507,0.000,154,155
L78,3738422.878,1148165.534,5021757.783,-20.825,9.357,0.000,156,157
L79,3738406.784,1148183.695,5021765.544,-0.750,25.044,0.000,158,159
L80,3738413.339,1148183.111,5021760.835,-2.122,17.069,0.000,160,161
L81,3738416.823,1148206.617,5021752.921,20.935,7.287,0.000,162,163
L82,3738414.647,1148191.973,5021757.855,6.571,13.388,0.000,164,165
L83,3738425.027,1148182.771,5021752.279,-3.868,2.686,0.000,166,167
L84,3738447.386,1148187.936,5021734.590,-1.400,-26.183,0.000,168,169
L85,3738430.048,1148188.814,5021747.197,1.563,-4.934,0.000,170,171
L86,3738432.915,1148215.999,5021738.904,28.368,-14.808,0.000,172,173
L87,3738431.387,1148207.295,5021742.010,19.859,-10.891,0.000,174,175
L88,3738419.459,1148182.493,5021756.455,-3.476,9.640,0.000,176,177
L89,3738400.856,1148187.175,5021769.132,3.439,31.569,0.000,178,179
L90,3738425.039,1148176.579,5021753.677,-10.054,4.112,0.000,180,181
L91,3738444.839,1148169.272,5021740.712,-19.734,-18.688,0.000,182,183
L92,3738406.642,1148191.502,5021763.875,7.064,23.403,0.000,184,185
L93,3738431.385,1148180.825,5021748.025,-6.577,-4.729,0.000,186,187
L94,3738435.981,1148179.005,5021745.044,-8.947,-9.992,0.000,188,189
L95,3738418.633,1148197.033,5021753.762,11.145,7.278,0.000,190,191
H0,3738440.449,1148248.993,5021725.833,7.737,26.633,0.000,0,1
H1,3738442.208,1148253.268,5021723.563,11.795,23.462,0.000,2,3
H2,3738443.967,1148257.544,5021721.293,15.853,20.291,0.000,4,5
H3,3738445.724,1148261.820,5021719.023,19.912,17.121,0.000,6,7
H4,3738447.483,1148266.095,5021716.753,23.970,13.950,0.000,8,9
H5,3738442.482,1148242.000,5021725.921,0.508,25.745,0.000,10,11
H6,3738444.241,1148246.275,5021723.650,4.566,22.574,0.000,12,13
H7,3738445.999,1148250.550,5021721.381,8.624,19.404,0.000,14,15
H8,3738447.757,1148254.826,5021719.111,12.683,16.233,0.000,16,17
H9,3738449.516,1148259.101,5021716.840,16.741,13.062,0.000,18,19
H10,3738451.274,1148263.376,5021714.571,20.799,9.892,0.000,20,21
H11,3738453.032,1148267.651,5021712.301,24.857,6.721,0.000,22,23
H12,3738444.515,1148235.007,5021726.008,-6.721,24.857,0.000,24,25
H13,3738446.273,1148239.282,5021723.738,-2.663,21.687,0.000,26,27
H14,3738448.032,1148243.557,5021721.468,1.395,18.516,0.000,28,29
H15,3738449.790,1148247.833,5021719.198,5.454,15.345,0.000,30,31
H16,3738451.548,1148252.108,5021716.928,9.512,12.175,0.000,32,33
H17,3738453.307,1148256.383,5021714.658,13.570,9.004,0.000,34,35
H18,3738455.065,1148260.658,5021712.388,17.628,5.833,0.000,36,37
H19,3738456.823,1148264.934,5021710.118,21.687,2.663,0.000,38,39
H20,3738458.581,1148269.209,5021707.848,25.745,-0.508,0.000,40,41
H21,3738446.548,1148228.013,5021726.095,-13.950,23.970,0.000,42,43
H22,3738448.306,1148232.288,5021723.825,-9.892,20.799,0.000,44,45
H23,3738450.065,1148236.565,5021721.555,-5.833,17.628,0.000,46,47
H24,3738451.822,1148240.840,5021719.285,-1.775,14.458,0.000,48,49
H25,3738453.581,1148245.115,5021717.015,2.283,11.287,0.000,50,51
H26,3738455.339,1148249.390,5021714.746,6.341,8.117,0.000,52,53
H27,3738457.097,1148253.666,5021712.475,10.400,4.946,0.000,54,55
H28,3738458.856,1148257.941,5021710.205,14.458,1.775,0.000,56,57
H29,3738460.614,1148262.216,5021707.936,18.516,-1.395,0.000,58,59
H30,3738462.372,1148266.491,5021705.665,22.574,-4.566,0.000,60,61
H31,3738464.131,1148270.767,5021703.395,26.633,-7.737,0.000,62,63
H32,3738450.338,1148225.295,5021723.913,-17.121,19.912,0.000,64,65
H33,3738452.097,1148229.571,5021721.643,-13.062,16.741,0.000,66,67
H34,3738453.855,1148233.846,5021719.372,-9.004,13.570,0.000,68,69
H35,3738455.613,1148238.121,5021717.103,-4.946,10.400,0.000,70,71
H36,3738457.372,1148242.396,5021714.833,-0.888,7.229,0.000,72,73
H37,3738459.130,1148246.672,5021712.562,3.171,4.058,0.000,74,75
H38,3738460.888,1148250.947,5021710.293,7.229,0.888,0.000,76,77
H39,3738462.647,1148255.222,5021708.023,11.287,-2.283,0.000,78,79
H40,3738464.405,1148259.497,5021705.753,15.345,-5.454,0.000,80,81
H41,3738466.163,1148263.773,5021703.483,19.404,-8.624,0.000,82,83
H42,3738467.921,1148268.048,5021701.213,23.462,-11.795,0.000,84,85
H43,3738454.130,1148222.578,5021721.730,-20.291,15.853,0.000,86,87
H44,3738455.888,1148226.853,5021719.460,-16.233,12.683,0.000,88,89
H45,3738457.646,1148231.128,5021717.190,-12.175,9.512,0.000,90,91
H46,3738459.405,1148235.403,5021714.920,-8.117,6.341,0.000,92,93
H47,3738461.162,1148239.679,5021712.650,-4.058,3.171,0.000,94,95
H48,3738464.680,1148248.229,5021708.110,4.058,-3.171,0.000,96,97
H49,3738466.437,1148252.505,5021705.840,8.117,-6.341,0.000,98,99
H50,3738468.196,1148256.780,5021703.570,12.175,-9.512,0.000,100,101
H51,3738469.954,1148261.055,5021701.300,16.233,-12.683,0.000,102,103
H52,3738471.712,1148265.330,5021699.030,20.291,-15.853,0.000,104,105
H53,3738457.921,1148219.860,5021719.547,-23.462,11.795,0.000,106,107
H54,3738459.679,1148224.135,5021717.277,-19.404,8.624,0.000,108,109
H55,3738461.437,1148228.411,5021715.007,-15.345,5.454,0.000,110,111
H56,3738463.195,1148232.686,5021712.737,-11.287,2.283,0.000,112,113
H57,3738464.954,1148236.961,5021710.467,-7.229,-0.888,0.000,114,115
H58,3738466.712,1148241.236,5021708.198,-3.171,-4.058,0.000,116,117
H59,3738468.470,1148245.512,5021705.927,0.888,-7.229,0.000,118,119
H60,3738470.229,1148249.787,5021703.657,4.946,-10.400,0.000,120,121
H61,3738471.987,1148254.062,5021701.388,9.004,-13.570,0.000,122,123
H62,3738473.745,1148258.337,5021699.117,13.062,-16.741,0.000,124,125
H63,3738475.504,1148262.613,5021696.847,17.121,-19.912,0.000,126,127
H64,3738461.711,1148217.141,5021717.365,-26.633,7.737,0.000,128,129
H65,3738463.470,1148221.417,5021715.095,-22.574,4.566,0.000,130,131
H66,3738465.228,1148225.692,5021712.824,-18.516,1.395,0.000,132,133
H67,3738466.986,1148229.967,5021710.555,-14.458,-1.775,0.000,134,135
H68,3738468.745,1148234.242,5021708.285,-10.400,-4.946,0.000,136,137
H69,3738470.503,1148238.518,5021706.014,-6.341,-8.117,0.000,138,139
H70,3738472.261,1148242.793,5021703.745,-2.283,-11.287,0.000,140,141
H71,3738474.020,1148247.068,5021701.475,1.775,-14.458,0.000,142,143
H72,3738475.777,1148251.343,5021699.205,5.833,-17.628,0.000,144,145
H73,3738477.536,1148255.620,5021696.935,9.892,-20.799,0.000,146,147
H74,3738479.294,1148259.895,5021694.665,13.950,-23.970,0.000,148,149
H75,3738467.261,1148218.699,5021712.912,-25.745,0.508,0.000,150,151
H76,3738469.019,1148222.974,5021710.642,-21.687,-2.663,0.000,152,153
H77,3738470.777,1148227.250,5021708.372,-17.628,-5.833,0.000,154,155
H78,3738472.535,1148231.525,5021706.102,-13.570,-9.004,0.000,156,157
H79,3738474.294,1148235.800,5021703.832,-9.512,-12.175,0.000,158,159
H80,3738476.052,1148240.075,5021701.562,-5.454,-15.345,0.000,160,161
H81,3738477.810,1148244.351,5021699.292,-1.395,-18.516,0.000,162,163
H82,3738479.569,1148248.626,5021697.022,2.663,-21.687,0.000,164,165
H83,3738481.327,1148252.901,5021694.752,6.721,-24.857,0.000,166,167
H84,3738472.810,1148220.257,5021708.459,-24.857,-6.721,0.000,168,169
H85,3738474.568,1148224.532,5021706.189,-20.799,-9.892,0.000,170,171
H86,3738476.326,1148228.807,5021703.920,-16.741,-13.062,0.000,172,173
H87,3738478.085,1148233.082,5021701.649,-12.683,-16.233,0.000,174,175
H88,3738479.843,1148237.358,5021699.379,-8.624,-19.404,0.000,176,177
H89,3738481.601,1148241.633,5021697.110,-4.566,-22.574,0.000,178,179
H90,3738483.360,1148245.908,5021694.839,-0.508,-25.745,0.000,180,181
H91,3738478.359,1148221.813,5021704.007,-23.970,-13.950,0.000,182,183
H92,3738480.118,1148226.088,5021701.737,-19.912,-17.121,0.000,184,185
H93,3738481.875,1148230.364,5021699.467,-15.853,-20.291,0.000,186,187
H94,3738483.634,1148234.640,5021697.197,-11.795,-23.462,0.000,188,189
H95,3738485.393,1148238.915,5021694.927,-7.737,-26.633,0.000,190,191
CLBA,3738426.437,1148186.814,5021750.319,0.000,0.000,0.000,-1,-1
CHBA,3738462.921,1148243.954,5021710.380,0.000,0.000,0.000,-1,-1
