NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
L58,3826442.904,460291.730,5065059.801,17.790,-5.859,0.000,21,20
L59,3826448.539,460295.534,5065055.228,20.892,-13.442,0.000,23,22
L60,3826456.674,460286.883,5065049.904,11.330,-22.270,0.000,25,24
L61,3826460.612,460274.766,5065048.043,-1.171,-25.355,0.000,27,26
L62,3826460.690,460268.514,5065048.549,-7.387,-24.515,0.000,29,28
L63,3826459.537,460260.310,5065050.156,-15.394,-21.850,0.000,31,30
L64,3826447.940,460251.062,5065059.697,-23.189,-6.029,0.000,33,32
L65,3826441.840,460249.117,5065064.452,-24.390,1.855,0.000,35,34
L66,3826430.780,460251.004,5065072.583,-21.194,15.337,0.000,37,36
L67,3826423.059,460261.923,5065077.391,-9.429,23.310,0.000,39,38
L68,3826419.830,460270.497,5065079.041,-0.531,26.044,0.000,41,40
L69,3826421.389,460281.914,5065076.838,10.618,22.391,0.000,43,42
L70,3826427.278,460295.804,5065071.162,23.704,12.979,0.000,45,44
L71,3826440.783,460300.397,5065060.610,26.648,-4.518,0.000,47,46
L72,3826451.123,460304.605,5065052.469,29.589,-18.018,0.000,49,48
L73,3826459.139,460293.067,5065047.495,17.175,-26.265,0.000,51,50
L74,3826464.625,460279.839,5065044.572,3.386,-31.110,0.000,53,52
L75,3826466.551,460272.103,5065043.826,-4.525,-32.347,0.000,55,54
L76,3826461.479,460254.709,5065049.205,-21.187,-23.427,0.000,57,56
L77,3826451.919,460241.869,5065057.542,-32.792,-9.603,0.000,59,58
L78,3826442.371,460239.520,5065064.921,-33.982,2.633,0.000,61,60
L79,3826435.809,460244.487,5065069.397,-28.265,10.055,0.000,63,62
L80,3826424.173,460247.151,5065077.890,-24.229,24.138,0.000,65,64
L81,3826415.071,460262.947,5065083.295,-7.457,33.099,0.000,67,66
L82,3826413.473,460271.761,5065083.698,1.485,33.766,0.000,69,68
L83,3826414.431,460287.545,5065081.552,17.041,30.208,0.000,71,70
L84,3826419.014,460293.126,5065077.608,22.033,23.667,0.000,73,72
L85,3826431.682,460305.431,5065066.987,32.735,6.055,0.000,75,74
L86,3826436.990,460303.989,5065063.133,30.668,-0.335,0.000,77,76
L87,3826437.689,460310.134,5065062.052,36.685,-2.127,0.000,79,78
L88,3826467.539,460296.003,5065040.924,19.085,-37.161,0.000,81,80
L89,3826472.437,460270.862,5065039.520,-6.461,-39.487,0.000,83,82
L90,3826469.822,460251.311,5065043.249,-25.559,-33.302,0.000,85,84
L91,3826460.563,460240.795,5065051.150,-34.892,-20.201,0.000,87,86
L92,3826424.663,460238.531,5065078.302,-32.845,24.821,0.000,89,88
L93,3826414.714,460257.737,5065084.034,-12.587,34.325,0.000,91,90
L94,3826407.351,460271.725,5065088.296,2.181,41.391,0.000,93,92
L95,3826424.594,460307.826,5065072.091,35.960,14.518,0.000,95,94
H0,3826487.151,460271.872,5065028.384,-7.219,-57.953,0.000,0,1
H1,3826488.922,460276.385,5065026.647,-2.950,-60.833,0.000,2,3
H2,3826489.107,460264.906,5065027.545,-14.369,-59.343,0.000,4,5
H3,3826490.878,460269.420,5065025.808,-10.099,-62.223,0.000,6,7
H4,3826492.648,460273.934,5065024.072,-5.829,-65.103,0.000,8,9
H5,3826494.417,460278.447,5065022.335,-1.560,-67.982,0.000,10,11
H6,3826491.063,460257.941,5065026.707,-21.518,-60.733,0.000,12,13
H7,3826492.833,460262.455,5065024.970,-17.248,-63.612,0.000,14,15
H8,3826494.603,460266.968,5065023.234,-12.979,-66.492,0.000,16,17
H9,3826496.373,460271.482,5065021.497,-8.709,-69.372,0.000,18,19
H10,3826498.143,460275.995,5065019.760,-4.440,-72.252,0.000,20,21
H11,3826499.913,460280.509,5065018.024,-0.170,-75.132,0.000,22,23
H12,3826494.789,460255.489,5065024.132,-24.398,-65.002,0.000,24,25
H13,3826496.559,460260.003,5065022.395,-20.128,-67.882,0.000,26,27
H14,3826498.329,460264.516,5065020.658,-15.859,-70.762,0.000,28,29
H15,3826500.099,460269.030,5065018.922,-11.589,-73.642,0.000,30,31
H16,3826501.869,460273.543,5065017.185,-7.320,-76.522,0.000,32,33
H17,3826503.639,460278.057,5065015.449,-3.050,-79.401,0.000,34,35
H18,3826500.285,460257.551,5065019.820,-23.008,-72.152,0.000,36,37
H19,3826502.054,460262.064,5065018.084,-18.739,-75.031,0.000,38,39
H20,3826503.824,460266.578,5065016.347,-14.469,-77.911,0.000,40,41
H21,3826505.595,460271.092,5065014.610,-10.199,-80.791,0.000,42,43
H22,3826505.780,460259.613,5065015.509,-21.618,-79.301,0.000,44,45
H23,3826507.550,460264.126,5065013.772,-17.349,-82.181,0.000,46,47
H24,3826392.463,460226.835,5065103.529,-40.606,66.652,0.000,48,49
H25,3826394.233,460231.348,5065101.792,-36.337,63.772,0.000,50,51
H26,3826394.419,460219.869,5065102.691,-47.756,65.262,0.000,52,53
H27,3826396.189,460224.383,5065100.954,-43.486,62.382,0.000,54,55
H28,3826397.959,460228.897,5065099.217,-39.216,59.502,0.000,56,57
H29,3826399.729,460233.410,5065097.481,-34.947,56.623,0.000,58,59
H30,3826396.375,460212.903,5065101.852,-54.905,63.872,0.000,60,61
H31,3826398.144,460217.418,5065100.116,-50.635,60.993,0.000,62,63
H32,3826399.914,460221.931,5065098.379,-46.366,58.113,0.000,64,65
H33,3826401.684,460226.445,5065096.642,-42.096,55.233,0.000,66,67
H34,3826403.455,460230.958,5065094.906,-37.827,52.353,0.000,68,69
H35,3826405.225,460235.472,5065093.169,-33.557,49.473,0.000,70,71
H36,3826400.100,460210.451,5065099.277,-57.785,59.603,0.000,72,73
H37,3826401.870,460214.966,5065097.541,-53.515,56.723,0.000,74,75
H38,3826403.640,460219.479,5065095.804,-49.246,53.843,0.000,76,77
H39,3826405.411,460223.993,5065094.067,-44.976,50.963,0.000,78,79
H40,3826407.181,460228.506,5065092.330,-40.707,48.083,0.000,80,81
H41,3826408.950,460233.020,5065090.594,-36.437,45.204,0.000,82,83
H42,3826405.596,460212.514,5065094.965,-56.395,52.453,0.000,84,85
H43,3826407.366,460217.027,5065093.229,-52.126,49.574,0.000,86,87
H44,3826409.136,460221.541,5065091.493,-47.856,46.694,0.000,88,89
H45,3826410.906,460226.055,5065089.756,-43.586,43.814,0.000,90,91
H46,3826411.092,460214.576,5065090.654,-55.005,45.304,0.000,92,93
H47,3826412.862,460219.089,5065088.917,-50.736,42.424,0.000,94,95
CLBA,3826440.392,460273.509,5065063.334,0.000,0.000,0.000,-1,-1
CHBA0,3826383.433,460279.019,5065105.590,12.284,70.067,0.000,-1,-1
CHBA1,3826478.121,460324.057,5065030.445,45.672,-54.537,0.000,-1,-1
CHBA,3826430.777,460301.538,5065068.018,28.978,7.765,0.000,-1,-1
