NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
L95,3828713.937,454744.005,5063859.583,-35.952,14.537,0.000,95,94
H0,3828717.629,454689.802,5063861.879,-0.410,19.606,0.000,0,1
H1,3828718.586,454694.727,5063860.716,4.365,17.677,0.000,2,3
H2,3828719.542,454699.652,5063859.553,9.140,15.748,0.000,4,5
H3,3828720.499,454704.577,5063858.389,13.915,13.819,0.000,6,7
H4,3828721.641,454688.343,5063858.999,-2.339,14.831,0.000,8,9
H5,3828722.598,454693.267,5063857.836,2.436,12.902,0.000,10,11
H6,3828723.554,454698.192,5063856.673,7.211,10.973,0.000,12,13
H7,3828724.511,454703.117,5063855.510,11.986,9.044,0.000,14,15
H8,3828723.740,454677.032,5063858.446,-13.819,13.915,0.000,16,17
H9,3828724.696,454681.957,5063857.283,-9.044,11.986,0.000,18,19
H10,3828725.654,454686.882,5063856.119,-4.269,10.056,0.000,20,21
H11,3828726.610,454691.807,5063854.956,0.506,8.127,0.000,22,23
H12,3828727.567,454696.732,5063853.793,5.281,6.198,0.000,24,25
H13,3828728.523,454701.656,5063852.630,10.056,4.269,0.000,26,27
H14,3828729.481,454706.581,5063851.466,14.831,2.339,0.000,28,29
H15,3828730.438,454711.506,5063850.303,19.606,0.410,0.000,30,31
H16,3828727.752,454675.573,5063855.567,-15.748,9.140,0.000,32,33
H17,3828728.709,454680.498,5063854.403,-10.973,7.211,0.000,34,35
H18,3828729.666,454685.423,5063853.240,-6.198,5.281,0.000,36,37
H19,3828730.623,454690.347,5063852.076,-1.423,3.352,0.000,38,39
H20,3828731.579,454695.272,5063850.913,3.352,1.423,0.000,40,41
H21,3828732.536,454700.197,5063849.750,8.127,-0.506,0.000,42,43
H22,3828733.493,454705.122,5063848.586,12.902,-2.436,0.000,44,45
H23,3828734.450,454710.047,5063847.423,17.677,-4.365,0.000,46,47
H24,3828731.764,454674.113,5063852.687,-17.677,4.365,0.000,48,49
H25,3828732.721,454679.038,5063851.524,-12.902,2.436,0.000,50,51
H26,3828733.678,454683.963,5063850.360,-8.127,0.506,0.000,52,53
H27,3828734.635,454688.888,5063849.197,-3.352,-1.423,0.000,54,55
H28,3828735.591,454693.813,5063848.034,1.423,-3.352,0.000,56,57
H29,3828736.548,454698.737,5063846.870,6.198,-5.281,0.000,58,59
H30,3828737.505,454703.662,5063845.707,10.973,-7.211,0.000,60,61
H31,3828738.462,454708.587,5063844.543,15.748,-9.140,0.000,62,63
H32,3828735.776,454672.654,5063849.807,-19.606,-0.410,0.000,64,65
H33,3828736.733,454677.579,5063848.644,-14.831,-2.339,0.000,66,67
H34,3828737.691,454682.504,5063847.480,-10.056,-4.269,0.000,68,69
H35,3828738.647,454687.428,5063846.317,-5.281,-6.198,0.000,70,71
H36,3828739.604,454692.353,5063845.154,-0.506,-8.127,0.000,72,73
H37,3828740.560,454697.278,5063843.991,4.269,-10.056,0.000,74,75
H38,3828741.518,454702.203,5063842.827,9.044,-11.986,0.000,76,77
H39,3828742.474,454707.128,5063841.664,13.819,-13.915,0.000,78,79
H40,3828741.703,454681.043,5063844.600,-11.986,-9.044,0.000,80,81
H41,3828742.660,454685.968,5063843.437,-7.211,-10.973,0.000,82,83
H42,3828743.616,454690.893,5063842.274,-2.436,-12.902,0.000,84,85
H43,3828744.573,454695.817,5063841.111,2.339,-14.831,0.000,86,87
H44,3828745.715,454679.583,5063841.721,-13.915,-13.819,0.000,88,89
H45,3828746.672,454684.508,5063840.557,-9.140,-15.748,0.000,90,91
H46,3828747.628,454689.433,5063839.394,-4.365,-17.677,0.000,92,93
H47,3828748.585,454694.358,5063838.231,0.410,-19.606,0.000,94,95
CLBA,3828721.154,454781.087,5063850.822,0.000,0.000,0.000,-1,-1
CHBA,3828733.107,454692.080,5063850.055,0.000,0.000,0.000,-1,-1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1
0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1,-1
